"id","profileName","text","date","title","rating","images","helpful","Style name"
"R2V6XFBL9AD42J","Appi","Bought on oct and it died on dec... Worst product... Don cheat with such item, wch doesn't wort atleast for 6months... Even 200rs works well for 3-4months.","Reviewed in India on 5 January 2022","Worst and cheap product",1,"",0,"Smart Band"
"R2NZFG8LJ8B2ST","Aniket mhatre","One puls app not good working.On other app not connected.One puls app not proper data recive","Reviewed in India on 22 April 2022","Use not normally done",3,"",1,"Smart Band"
"RCS39L364776O","Jordan","i Ordered the band and it was dilivered on time, but when i checked it the charger was missing. i have raised the concern and waiting for rrsponce","Reviewed in India on 30 August 2021","Charger missing",5,"",1,"Smart Band (Steven Harrington)"
"R3FMUBOOFM3RZP","Murugan","if you google and see the calories burnt after 100 skipping is 15 but this is not even increasing a single calorie i did the same with my friend's mi smart band 5 and it shows 15 kcal accurately but everything else is nice","Reviewed in India on 19 April 2022","the calories count is not accurate",3,"",0,"Smart Band"
"R1PV5QCKKAQW3U","Sarthak panwar","If you are buying it for your iphone please don’t buy it. The oneplus health app is only for android not for ios and it will not connect to any other app. Apart from this the band is good the build quality is up to the mark.","Reviewed in India on 2 February 2021","Don’t buy this if you are an iphone user",4,"",0,"Smart Band"
"R1LMSBC25WCO8T","Hemanth Kumar","after using 2 months, i just received an update. after updating ""workout"" all modes literally stopped working after updating ""workout"" all modes literally stopped working. Please do not do updates of oneplus band it may stop working.","Reviewed in India on 15 February 2022","after using 2 months, i just received an update and stopped working",1,"",0,"Smart Band"
"R2RQR0KW84O3JY","Adithyan sajish","This product has the worst companion app which fails to show the heart rate recordings and it is not syncing with the device. The heart rate sensor is not working and we have to manually check it by clicking heart rate option in the band. Worst product. Waste of money. OnePlus showing its Chinese qualities. Better not to buy this waste","Reviewed in India on 26 January 2021","Worst product ever, companion app is a trash bag",1,"https://images-na.ssl-images-amazon.com/images/I/61b3rzS752L.jpg",0,"Smart Band"
"R2202U9CJQULBW","Jagannadharaju","where to get warranty claim. ?","Reviewed in India on 9 December 2021","Touch stopped working within 3 months",5,"",1,"Smart Band"
"R37ZCN298QGBSC","Harry","Pretty decent, but please do mentioned that 14 days is standby time coz while using it goes upto 5 to 6 days. Not bad but do mention that too.. umm yes and some times the apps that that you access through the band do not respond. Um sure that can be fixed @oneplus..","Reviewed in India on 1 October 2021","Decent",4,"https://m.media-amazon.com/images/I/61L0iO24lqL.jpg",0,"Smart Band"
"R3U1H2FQ7YP9UU","Ganesh M","This is a sub-standard product, this is not SMART band,strap is worst, sleep tracking is a big joke. I had a plan to buy OnePlus phone for Diwali, but now I have decided not to buy any OnePlus product.. Deeply disappointed","Reviewed in India on 9 September 2021","Sub- standard product, hated it",2,"",0,"Smart Band"
"R2G1DQ6B6G7R1F","Sansar","I m currently using poco x2 but pairing won't happen. I tried using every possible methods, even contacted the one plus customer service but still no luck. It does pair with Xiaomi devices.","Reviewed in India on 20 January 2021","Doesn't not pair with poco x2",1,"",0,"Smart Band"
"R3TDXMU3FKWSVU","Shree","Works well.Sleep tracking and timer function are good to have feature.SPO2 and heart rate monitor are fairly accurate.Kids really liked it.","Reviewed in India on 8 February 2022","Good band for 1499/-",4,"",0,"Smart Band"
"R2A5KKMYDUPENZ","Jeshna and Advik","Smart n beautiful band. Loving it's feature of clock face,sleep tracking,music control,camera.Not to forget it's best feature step count which motivates for more walking . Exercise modes are too gud. In short,all the features provided works seamlessly with my one plus 8T.","Reviewed in India on 13 June 2021","Best health track device with fantastic look",5,"https://images-na.ssl-images-amazon.com/images/I/B1zneZQ3nES.jpg",0,"Smart Band"
"R12TX5S6GMZ61S","Sumit mehan","They could improve the app more by adding third party apps, battery back up is not great it could last max a week","Reviewed in India on 29 June 2022","Good",5,"",0,"Smart Band"
"R2Z3Y8IOAKKOPM","Rajesh","Band working fine. There is no defect or improper function to mention. Battery backup depends on usage, for me 5 days.","Reviewed in India on 2 June 2021","Health band",5,"https://images-na.ssl-images-amazon.com/images/I/B1YerlRsI0S.jpg",0,"Smart Band"
"R21K41HUURDPAJ","Devashish S.","Bought this to use to keep a check on heart rate while exercising and to track sleep. Both these options have been ridiculous and have absolutely no use. May be good for other purposes purpose and feature but definitely no use to me.","Reviewed in India on 3 December 2021","Inaccurate Heart Rate display and bad sleep tracking",1,"",0,"Smart Band"
"R26Z8FK7ZYJOTJ","Gautam Banerjee","Please do yourselves a favour and do not buy this product!! Tried connecting it with several phones but it just would not connect! I bought two of them and both wouldn’t work!!It’s a piece of crap","Reviewed in India on 17 May 2022","This watch would not get connected to your phone!! Don’t buy!!",1,"",0,"Smart Band"
"R2S35SCGKYH1Q1","Manoj Solanki","I have purchased  2 one plus watches on October and 1 had opened one watch which was okay and the other one I had given to someone but he opened it after afew weeks but it not working please check it because it's not been one month yet.","Reviewed in India on 24 November 2021","One plus watch",1,"",0,"Smart Band"
"R6BBT0OXWGPGJ","Ayan Kar","Never able to track sleep. For checking pulse you have to push it on your wrist very hard or it will not be able to read pulse","Reviewed in India on 27 February 2022","Not very reliable.",3,"",1,"Smart Band"
"R10PO7HMJWPADH","Amazon Customer","It does all the tracking it has to do accurately, only problem is the battery life. It drains in 3-4 days doesn't last a week.","Reviewed in India on 6 March 2021","Good tracker",4,"",1,"Smart Band"
"R9OFFWGJ5F1S9","adarsh","Excellent Product, Monitors  SpO2 quite accurately.Also monitors your sleep. We can keep our customised photo as a clock face too.Notifications are synchronised but special characters are not seen in the band.Overall Great product in this price range.","Reviewed in India on 16 January 2021","Excellent Product",4,"https://images-na.ssl-images-amazon.com/images/I/91zjkb0u8oL.jpg",0,"Smart Band"
"R1ZVOHX3EDF3XR","NITIN YADAV","Writing this review after 1 month os usage.Everything in the band is good and the only problem is battery backup.I have been getting about 7-8 days of battery backup with normal usage and heart rate tracking set to every 6 minute. OnePlus has claimed it to be around 14 days.","Reviewed in India on 8 February 2021","Only downside is battery backup",3,"",0,"Smart Band"
"R2I2PJWZC00Z6J","Ankit","Fake reviews. Not syncing with Google fit. Total waste of money. Battery hardly runs through four days. Highly Inaccurate. Moreover they won't listen to your grievances. Their only concern is money making .","Reviewed in India on 22 July 2021","I bet you'll regret buying like me...",1,"",0,"Smart Band"
"R36TICUPROPRAT","Sahas Dubey","The workout accuracy is off by a minimum of 35%-40% , Battery life is below average doesn’t last even 5 full days with HR monitor and SPO2 tracking.Only positive is the price band is the price however looking at One plus brand it could have done much better.","Reviewed in India on 7 February 2021","Below average quality for the brand",3,"",0,"Smart Band"
"R3N15BK7DQYR63","Amazon Customer","Today I got this band, I tried to measure heart rate of plastic pen, and to my shock it shows heart rate of 88. I immediately apply for replacement. In case if I get similar defective product. I will post the video in twitter, Facebook. And will sue Amazon for this as well.","Reviewed in India on 23 May 2021","Cost of this product should not be more than 400 rupee",1,"https://images-na.ssl-images-amazon.com/images/I/C1PTCx1EujS.jpg
https://images-na.ssl-images-amazon.com/images/I/C1RDhMXhc+S.jpg
https://images-na.ssl-images-amazon.com/images/I/C1jBfRfv6jS.jpg",0,"Smart Band"
"RED8P2UNRP9G9","Haridasan Shanmugam","Custom Picture Watch face, Google Fit sync, SPO2 perfectly working. Only the steps tracker is slow. While walking it starts its count after a 10 to 20 secs but while stop walking the steps is calculated almost correctly.","Reviewed in India on 13 March 2021","Great Sports Tracker and Smart watch",5,"",0,"Smart Band"
"R1CDN184HD4OCN","Professor X","No matter what you do, it keeps disconnecting on its own and then it never reconnects easily. Every time you will have to reset it and every time you reset, you loose your data. So, I am not sure what's the purpose of the band!","Reviewed in India on 2 May 2022","Keeps Disconnecting",1,"",0,"Smart Band"
"R3ABNP8KOSS1WY","Guru Sanket Biswal","Not worth buying oneplus as it doesn't sync activity data with Google Fit. Google fit somehow restricts the app saying this app collects restricted data. So there might be unauthorised use of data as well.","Reviewed in India on 30 October 2021","Not Compatible with Google Fit",1,"",0,"Smart Band"
"R2X38VBSXG9YK0","harish kumar","I am not able to connect this band to my mobile ,every time it's showing pairing failed so kindly return this product as soon as possible.","Reviewed in India on 21 November 2021","Wrost product",2,"",1,"Smart Band"
"R2SP2T64EM6CH7","SaiVunnam","Very light and wearable, loves my kid, charger is disappointing, should be magnatic in this price sigment.","Reviewed in India on 8 July 2021","Ultra light weight",5,"https://images-na.ssl-images-amazon.com/images/I/91QxETJRrZL.jpg
https://images-na.ssl-images-amazon.com/images/I/C1eidYqA1GS.jpg
https://images-na.ssl-images-amazon.com/images/I/C1zp9qUL5RS.jpg",0,"Smart Band"
"R2USUX7WDB2XBH","Sergius","SPO2 measurements keep showing about 3 points over finger tip machines. But it gives you an idea. Rest of the funtions work just fine.","Reviewed in India on 24 May 2021","SpO2 measurements not accurate but handy to have",4,"",0,"Smart Band"
"R1ABA93FVHKZ1M","Amit M.","In most cases you will not get your step counts + sleep accurate.Basic two purpose of a fitband stays a big loop hole. One exception disappointment from OnePlus","Reviewed in India on 8 February 2021","Consistently Inaccurate Step count and sleep tracker",2,"https://images-na.ssl-images-amazon.com/images/I/91Pp7dCzC9L.jpg",1,"Smart Band"
"RWU1E53D4SQTJ","Manu Narendran","26th jan was the last date I could return the product if there was any defect. And 27th morning the band stops tracking any readings be it heart rate or mom of steps. What is this scam? OnePlus and Amazon need to respond.","Reviewed in India on 27 January 2021","Stopped working! OnePlus and Amazon must help here",1,"https://images-na.ssl-images-amazon.com/images/I/61N+F5OZsNL.jpg",1,"Smart Band"
